date,RKI reporting date,cases cumulative,cases,deaths cumulative,deaths,case fatility rate (CFR),non-deceased reported cases,cases (mean of ±3 days),deaths (mean of ±3 days),R0 by cases (mean of ±3 days),daily proportionate increase of cases (mean of ±3 days),cases last 7 days,deaths last 7 days,"7 day incidence per 100,000 inhabitants","7 day incidence (by cases (mean of ±3 days)) per 100,000 inhabitants","7 day deaths per 1,000,000 inhabitants","7 day deaths (by cases (mean of ±3 days)) per 1,000,000 inhabitants","cases (mean of ±3 days) by reference date (start of illness, alternatively reporting date)","deaths (mean of ±3 days) by reference date (start of illness, alternatively reporting date)",cases (mean of ±3 days) by reporting date,deaths (mean of ±3 days) by reporting date,"7 day incidence per 100,000 inhabitants by reporting date (RKI version)","7 day incidence (by cases (mean of ±3 days)) per 100,000 inhabitants by reporting date (RKI version)",R value by cases (mean of ±3 days),cases last 365 days,deaths last 365 days,cases with reported start of illness (mean of ±3 days),R value by cases with reported start of illness (mean of ±3 days),"cases by reference date (start of illness, alternatively reporting date)",cases by reporting date,"new reported cases by reference date (start of illness, alternatively reporting date)",new reported cases by reporting date,"deaths by reference date (start of illness, alternatively reporting date)",deaths by reporting date,"new reported deaths by reference date (start of illness, alternatively reporting date)",new reported deaths by reporting date,new reported cases with known start of illness,new reported cases with unknown start of illness (reporting date),new reported deaths with known start of illness,new reported deaths with unknown start of illness (reporting date),cases with reported start of illness,cases with unknown start of illness (reporting date),deaths with reported start of illness,deaths with unknown start of illness (reporting date)
2020-08-11,2020-08-12,218519.0,1226.0,9207.0,6.0,0.0421336359767342,209312.0,1070.2857142857142,5.142857142857143,1.1891354051994243,1.0407000972357272,6497.0,39.0,7.812019883772968,7.904948548807845,0.46893762577673653,0.518751512764009,1163.5714285714287,5.714285714285714,1105.0,3.7142857142857144,7.950296363168672,8.110903205696602,1.1891354051994243,218503.0,9207.0,554.5714285714286,1.1280353200883002,1231.0,1196.0,,,4.0,2.0,,,,,,,556.0,675.0,4.0,
2020-08-12,2020-08-13,219964.0,1445.0,9211.0,4.0,0.0418750340964885,210753.0,1080.2857142857142,5.0,1.1931074001309758,1.0093432995194875,6897.0,36.0,8.292981551236288,8.173599994490926,0.4328655007169876,0.4843971079452004,1181.857142857143,5.714285714285714,1111.4285714285713,4.0,8.4685325598604,8.409442983572049,1.1931074001309758,219948.0,9211.0,566.7142857142857,1.137741046831956,1456.0,1541.0,,,8.0,10.0,,,,,,,596.0,860.0,3.0,5.0
2020-08-13,2020-08-14,221413.0,1449.0,9225.0,14.0,0.0416642202580697,212188.0,1098.142857142857,5.0,1.1819509691682129,1.0165300185136208,7199.0,42.0,8.656107610171095,8.476262300944631,0.5050097508364855,0.4603490245720344,1208.7142857142858,5.428571428571429,1136.0,4.428571428571429,8.858111510505687,8.734950969230258,1.1819509691682129,221397.0,9225.0,575.1428571428571,1.1328175836888152,1408.0,1490.0,,,6.0,2.0,,,,,,,592.0,816.0,6.0,
2020-08-14,2020-08-15,222828.0,1415.0,9231.0,6.0,0.0414265711669987,213597.0,1158.7142857142858,5.0,1.159631648186431,1.055158059060752,7492.0,36.0,9.008412031587975,8.836811779518026,0.4328655007169876,0.44317182216263024,1251.4285714285713,5.142857142857143,1199.4285714285713,5.285714285714286,9.300596244571942,9.084163494213447,1.159631648186431,222812.0,9231.0,573.2857142857143,1.1075636110142906,1341.0,1374.0,,,7.0,6.0,,,,,,,576.0,765.0,5.0,2.0
2020-08-15,2020-08-16,223453.0,625.0,9231.0,0.0,0.0413107006842602,214222.0,1199.2857142857142,5.142857142857143,1.1306747374043082,1.0350141782764146,7562.0,35.0,9.092580323394056,9.162835081248518,0.4208414590304046,0.4380186614398089,1292.4285714285713,5.285714285714286,1247.5714285714287,6.428571428571429,9.354704432161565,9.448491957316913,1.1306747374043082,223437.0,9231.0,588.7142857142857,1.0882650651191037,960.0,756.0,,,4.0,4.0,,,,,,,538.0,422.0,2.0,2.0
2020-08-16,2020-08-17,224014.0,561.0,9232.0,1.0,0.0412117099824118,214782.0,1236.7142857142858,6.0,1.1269296740994856,1.031209053007743,7687.0,35.0,9.242880844476343,9.465153843654035,0.4208414590304046,0.4483249828854515,1307.142857142857,4.857142857142857,1278.0,5.142857142857143,9.561517949170792,9.775374119167877,1.1269296740994856,223998.0,9232.0,587.5714285714286,1.0649172174595904,804.0,492.0,,,1.0,5.0,,,,,,,497.0,307.0,1.0,
2020-08-17,2020-08-18,225404.0,1390.0,9236.0,4.0,0.0409753154336214,216168.0,1233.5714285714287,5.0,1.128857715430862,0.9974587039390089,8111.0,35.0,9.752700211987461,9.711818470253078,0.4208414590304046,0.4363009411988684,1303.4285714285713,4.571428571428571,1296.5714285714287,5.857142857142857,10.095385400055077,10.068932508344595,1.1288577154308619,225388.0,9236.0,576.4285714285714,1.0391881541996424,1560.0,1547.0,,,6.0,8.0,,,,,,,658.0,902.0,3.0,3.0
2020-08-18,2020-08-19,226914.0,1510.0,9243.0,7.0,0.0407334937465295,217671.0,1322.0,5.142857142857143,1.1325359782185922,1.0716850028951939,8395.0,36.0,10.094182995886419,10.014480776706785,0.4328655007169876,0.4363009411988684,1326.4285714285713,3.7142857142857144,1336.857142857143,5.428571428571429,10.500595604892924,10.347718503449226,1.1325359782185922,226898.0,9243.0,572.8571428571429,1.0246097683786504,1518.0,1533.0,,,5.0,10.0,,,,,,,664.0,854.0,2.0,3.0
2020-08-19,2020-08-20,228621.0,1707.0,9253.0,10.0,0.040473097397002,219368.0,1344.4285714285713,5.428571428571429,1.1323256180129115,1.0169656364815214,8657.0,42.0,10.409212888074894,10.332087249256668,0.5050097508364855,0.4414541019216897,1340.2857142857142,3.2857142857142856,1360.0,5.142857142857143,10.756707692817141,10.646601825372862,1.1323256180129115,228605.0,9253.0,568.4285714285714,1.0006200781298444,1559.0,1754.0,,,5.0,1.0,,,,,,,588.0,971.0,5.0,
2020-08-20,2020-08-21,230048.0,1427.0,9260.0,7.0,0.0402524690499374,220788.0,1365.857142857143,5.714285714285714,1.1221004566210049,1.015938795027096,8635.0,35.0,10.382759996364411,10.653988022408905,0.4208414590304046,0.4500427031263919,1346.0,3.4285714285714284,1370.5714285714287,,10.91302023474272,10.928651488935278,1.1221004566210047,230032.0,9260.0,573.0,0.9853745467953051,1382.0,1620.0,,,4.0,7.0,,,,,,,514.0,868.0,3.0,1.0
2020-08-21,2020-08-22,232082.0,2034.0,9267.0,7.0,0.0399298523797623,222815.0,1349.857142857143,5.857142857142857,1.114710929640807,0.9882857441690199,9254.0,36.0,11.127048176763898,10.883818990646734,0.4328655007169876,0.4603490245720344,1337.7142857142858,3.0,1353.4285714285713,,11.25209821030436,11.113821730908658,1.114710929640807,232066.0,9267.0,579.5714285714286,0.9861810588379805,1502.0,1656.0,,,1.0,3.0,,,,,,,551.0,951.0,,1.0
2020-08-22,2020-08-23,232864.0,782.0,9269.0,2.0,0.0398043493197746,223595.0,1359.2857142857142,5.285714285714286,1.0857159211241807,1.0069848661233993,9411.0,38.0,11.31582563124325,11.076203657632062,0.4569135840901536,0.46206674481297483,1340.5714285714287,2.857142857142857,1346.5714285714287,,11.446887685627004,11.232859743605827,1.0857159211241807,232848.0,9269.0,581.1428571428571,0.989925671110019,1057.0,918.0,,,1.0,2.0,,,,,,,507.0,550.0,,1.0
2020-08-23,2020-08-24,233575.0,711.0,9272.0,3.0,0.0396960291127047,224303.0,1330.7142857142858,4.571428571428571,1.0523681063492505,0.9789805570152392,9561.0,40.0,11.496186256541996,11.189229649485942,0.48096166746331953,0.4448895424035706,1328.0,2.2857142857142856,1326.7142857142858,,11.53586559410772,11.291434003821898,1.0523681063492505,233559.0,9272.0,582.5714285714286,1.0047716428084525,844.0,566.0,,,2.0,,,,,,,,529.0,315.0,2.0,
2020-08-24,2020-08-25,234853.0,1278.0,9277.0,5.0,0.0395013050716831,225576.0,1351.2857142857142,4.0,1.0237920837741783,1.0154589371980676,9449.0,41.0,11.361516989652266,11.330769797339434,0.49298570914990253,0.4328655007169876,1332.142857142857,2.2857142857142856,1315.2857142857142,,11.391577093868724,11.313936138978216,1.0237920837741785,234837.0,9277.0,593.4285714285714,1.0200810726535703,1502.0,1427.0,,,3.0,5.0,,,,,,,704.0,798.0,1.0,2.0
2020-08-25,2020-08-26,236429.0,1576.0,9280.0,3.0,0.0392506841377326,227149.0,1272.0,3.142857142857143,0.9872063702720636,0.941325721535046,9515.0,37.0,11.440875664783714,11.270649588906517,0.4448895424035706,0.4088174173438216,1304.2857142857142,3.142857142857143,1277.4285714285713,,11.333861693773125,11.242478976955093,0.9872063702720635,236413.0,9280.0,598.0,1.0267173195491064,1538.0,1485.0,,,4.0,2.0,,,,,,,675.0,863.0,3.0,1.0
2020-08-26,2020-08-27,237936.0,1507.0,9285.0,5.0,0.039023098648376,228651.0,1272.4285714285713,3.7142857142857144,0.9643873892872208,1.0003369272237197,9315.0,32.0,11.200394831052055,11.18407648876312,0.38476933397065566,0.3882047744525365,1281.142857142857,3.5714285714285716,1265.2857142857142,,11.166727514329622,11.128594124980744,0.9643873892872208,237920.0,9285.0,594.1428571428571,1.028668941979522,1471.0,1615.0,,,1.0,2.0,,,,,,,598.0,873.0,1.0,
2020-08-27,2020-08-28,239507.0,1571.0,9288.0,3.0,0.0387796598846797,230219.0,1258.0,3.7142857142857144,0.95338266384778,0.9886606040193108,9459.0,28.0,11.37354103133885,11.054388610572117,0.33667316722432367,0.36415669107937054,1271.4285714285713,3.4285714285714284,1261.0,2.5714285714285716,11.070535180836957,10.996844982500614,0.9533826638477799,239491.0,9288.0,590.2857142857143,1.0257185148636982,1411.0,1540.0,,,4.0,1.0,,,,,,,590.0,821.0,4.0,
2020-08-28,2020-08-29,240986.0,1479.0,9289.0,1.0,0.0385458076402778,231697.0,1249.4285714285713,3.5714285714285716,0.9370660872330278,0.993186463774699,8904.0,22.0,10.706206717733492,10.933632877634006,0.2645289171048258,0.3366731672243237,1240.5714285714287,3.7142857142857144,1226.142857142857,2.4285714285714284,10.751898076142508,10.843796109032821,0.9370660872330278,240970.0,9289.0,591.0,1.0157119276150883,1307.0,1391.0,,,7.0,3.0,,,,,,,583.0,724.0,7.0,
2020-08-29,2020-08-30,241771.0,785.0,9295.0,6.0,0.0384454711276373,232476.0,1203.7142857142858,4.714285714285714,0.9379453122899472,0.963411845415047,8907.0,26.0,10.709813930239468,10.746573143395594,0.3126250838511577,0.32980228626056196,1229.142857142857,4.0,1202.142857142857,2.5714285714285716,10.649693721806553,10.670134592673744,0.9379453122899473,241755.0,9295.0,603.8571428571429,1.0102511221642607,895.0,833.0,,,4.0,2.0,,,,,,,480.0,415.0,4.0,
2020-08-30,2020-08-31,242381.0,610.0,9298.0,3.0,0.0383610926599032,233083.0,1175.7142857142858,5.142857142857143,0.935028016946836,0.9767386660337052,8806.0,26.0,10.58837110920498,10.560200497253557,0.3126250838511577,0.3366731672243237,1212.142857142857,5.0,1173.4285714285713,2.7142857142857144,10.613621596746805,10.485823210820834,0.9350280169468361,242365.0,9298.0,614.7142857142857,1.0133920492248296,776.0,536.0,,,1.0,3.0,,,,,,,502.0,274.0,1.0,
2020-08-31,2020-09-01,243599.0,1218.0,9302.0,4.0,0.038185706837877,234297.0,1158.857142857143,4.857142857142857,0.9289832575673578,0.9856622114216281,8746.0,25.0,10.516226859085481,10.328823580798884,0.3006010421645747,0.34697948866996625,1208.857142857143,5.142857142857143,1170.2857142857142,3.5714285714285716,10.32023497959418,10.311474606365381,0.9289832575673578,243583.0,9302.0,622.0,1.0234501833924596,1286.0,1183.0,,,5.0,4.0,,,,,,,709.0,577.0,4.0,1.0
2020-09-01,2020-09-02,244855.0,1256.0,9313.0,11.0,0.0380347552633191,235542.0,1144.4285714285713,5.0,0.9269292763622996,0.9875493096646941,8426.0,33.0,10.131457525114827,10.175431163282903,0.39679337565723866,0.36930985180219184,1238.5714285714287,5.714285714285714,1185.0,4.142857142857143,10.118231079259585,10.200338106776538,0.9269292763622996,244839.0,9313.0,638.5714285714286,1.0445407487661007,1458.0,1317.0,,,6.0,3.0,,,,,,,765.0,693.0,4.0,2.0
2020-09-02,2020-09-03,246166.0,1311.0,9321.0,8.0,0.0378646929307865,236845.0,1173.4285714285713,4.285714285714286,0.933553103052888,1.0253401572837348,8230.0,36.0,9.8957863080578,10.05639315058573,0.4328655007169876,0.3761807327659535,1277.142857142857,6.0,1223.857142857143,5.0,9.876547841359267,10.150524219789265,0.933553103052888,246150.0,9321.0,657.2857142857143,1.0644250975682976,1352.0,1414.0,,,8.0,3.0,,,,,,,674.0,678.0,7.0,1.0
2020-09-03,2020-09-04,247619.0,1453.0,9322.0,1.0,0.0376465457012587,238297.0,1202.5714285714287,3.857142857142857,0.9575245556594948,1.0248356464572683,8112.0,34.0,9.75390261615612,9.98974560523724,0.4088174173438216,0.37789845300689395,1307.7142857142858,6.571428571428571,1230.4285714285713,5.142857142857143,9.850094949648785,10.11376500663314,0.9575245556594947,247603.0,9322.0,685.4285714285714,1.0847669504137152,1388.0,1518.0,,,5.0,7.0,,,,,,,641.0,747.0,4.0,1.0
2020-09-04,2020-09-05,248997.0,1378.0,9324.0,2.0,0.0374462342919794,239673.0,1242.7142857142858,3.857142857142857,0.9948678164349228,1.0333808505583273,8011.0,35.0,9.632459795121633,9.981672320104822,0.4208414590304046,0.3813338934887748,1362.7142857142858,7.142857142857143,1262.7142857142858,5.428571428571429,9.973942579020589,10.157738644801215,0.9948678164349227,248981.0,9324.0,718.8571428571429,1.1104517948416661,1515.0,1494.0,,,11.0,7.0,,,,,,,699.0,816.0,8.0,3.0
2020-09-05,2020-09-06,249985.0,988.0,9325.0,1.0,0.037302238134288,240660.0,1231.2857142857142,3.5714285714285716,1.0357240916440402,0.9908035406368547,8214.0,30.0,9.876547841359267,10.014824320754972,0.36072125059748966,0.36759213156125137,1389.142857142857,8.428571428571429,1271.2857142857142,7.714285714285714,10.300996512895647,10.240876304462732,1.0357240916440402,249969.0,9325.0,744.4285714285714,1.131842802812032,1165.0,1105.0,,,6.0,8.0,,,,,,,611.0,554.0,4.0,2.0
2020-09-06,2020-09-07,250799.0,814.0,9325.0,0.0,0.0371811689839273,241474.0,1314.2857142857142,2.857142857142857,1.0727423465471182,1.0674092122055923,8418.0,27.0,10.12183829176556,10.181443184126191,0.3246491255377407,0.3401086077062046,1441.4285714285713,8.428571428571429,1318.7142857142858,8.571428571428571,10.356307104653927,10.415568452966372,1.0727423465471182,250783.0,9325.0,780.1428571428571,1.1564756317689533,990.0,582.0,,,5.0,4.0,,,,,,,699.0,291.0,5.0,
2020-09-07,2020-09-08,252298.0,1499.0,9329.0,4.0,0.036976115545902,242969.0,1318.7142857142858,2.857142857142857,1.091405892230194,1.0033695652173915,8699.0,27.0,10.459713863158543,10.373656079087425,0.3246491255377407,0.31606052433303855,1483.2857142857142,8.857142857142858,1329.142857142857,8.428571428571429,10.628050446770704,10.606578943758949,1.091405892230194,252282.0,9329.0,826.8571428571429,1.1793886846293147,1671.0,1409.0,,,9.0,6.0,,,,,,,943.0,728.0,7.0,2.0
2020-09-08,2020-09-09,253474.0,1176.0,9338.0,9.0,0.0368400703819721,244136.0,1354.7142857142858,3.2857142857142856,1.095705116669666,1.0272993175170622,8619.0,25.0,10.363521529665878,10.626504498553858,0.3006010421645747,0.29544788144175343,1507.0,9.285714285714286,1351.5714285714287,9.142857142857142,10.700194696890202,10.806865123852603,1.0957051166696659,253458.0,9338.0,870.4285714285714,1.1932172900904716,1643.0,1377.0,,,15.0,19.0,,,,,,,944.0,699.0,5.0,10.0
2020-09-09,2020-09-10,255366.0,1892.0,9341.0,3.0,0.0365788711104845,246025.0,1349.0,3.4285714285714284,1.1003534609720178,0.9957819255509859,9200.0,20.0,11.06211835165635,10.837612316165437,0.24048083373165977,0.28514155999611085,1546.0,10.0,1368.5714285714287,9.142857142857142,11.099392880884757,10.980870184259865,1.1003534609720178,255350.0,9341.0,913.2857142857143,1.2083800020364526,1718.0,1746.0,,,8.0,9.0,,,,,,,924.0,794.0,5.0,3.0
2020-09-10,2020-09-11,256850.0,1484.0,9342.0,1.0,0.0363714230095386,247508.0,1365.142857142857,3.5714285714285716,1.0794882070070986,1.011966536058456,9231.0,20.0,11.099392880884757,11.033088879584456,0.24048083373165977,0.2817061195142301,1577.142857142857,10.0,1394.2857142857142,9.714285714285714,11.187168385196813,11.177892695895734,1.0794882070070986,256834.0,9342.0,942.1428571428571,1.2130036094039605,1681.0,1591.0,,,8.0,6.0,,,,,,,968.0,713.0,6.0,2.0
2020-09-11,2020-09-12,258480.0,1630.0,9347.0,5.0,0.0361614051377282,249133.0,1352.0,4.714285714285714,1.0614562645108954,0.9903725408120553,9483.0,23.0,11.402398731386647,11.1644944780164,0.27655295879140873,0.2920124409598726,1620.2857142857142,10.285714285714286,1405.142857142857,9.571428571428571,11.375945839676165,11.349149403917492,1.0614562645108954,258464.0,9347.0,997.1428571428571,1.2125907314349524,1681.0,1651.0,,,14.0,12.0,,,,,,,1004.0,677.0,9.0,5.0
2020-09-12,2020-09-13,259428.0,948.0,9349.0,2.0,0.0360369736497216,250079.0,1455.5714285714287,4.285714285714286,1.0580023540360768,1.0766060862214708,9443.0,24.0,11.354302564640317,11.434176555844047,0.28857700047799173,0.3006010421645747,1667.142857142857,9.857142857142858,1494.5714285714287,9.142857142857142,11.519031935746503,11.617629077576485,1.0580023540360768,259412.0,9349.0,1029.2857142857142,1.204850795902984,1438.0,1224.0,,,11.0,8.0,,,,,,,911.0,527.0,10.0,1.0
2020-09-13,2020-09-14,260355.0,927.0,9350.0,1.0,0.0359125040809663,251005.0,1498.7142857142858,4.285714285714286,1.0627191690981608,1.0296398076356854,9556.0,25.0,11.490174235698705,11.655934238949456,0.3006010421645747,0.31777824457397896,1716.0,10.571428571428571,1558.5714285714287,10.0,11.735464686104997,11.906034306030383,1.0627191690981608,260339.0,9350.0,1063.2857142857142,1.1890878449547082,1208.0,762.0,,,5.0,8.0,,,,,,,901.0,307.0,4.0,1.0
2020-09-14,2020-09-15,261762.0,1407.0,9362.0,12.0,0.0357653135290836,252400.0,1560.4285714285713,5.142857142857143,1.0889348500517062,1.041178152702316,9464.0,33.0,11.37955305218214,11.946572503716574,0.39679337565723866,0.3452617684290258,1757.2857142857142,11.285714285714286,1667.5714285714287,10.428571428571429,11.826847402923029,12.31296223110917,1.0889348500517062,261746.0,9362.0,1070.4285714285713,1.1709759137882505,1973.0,1485.0,,,11.0,5.0,,,,,,,1328.0,645.0,9.0,2.0
2020-09-15,2020-09-16,263663.0,1901.0,9368.0,6.0,0.0355302033277327,254295.0,1655.7142857142858,5.285714285714286,1.138275444052074,1.0610638103085235,10189.0,30.0,12.251296074459406,12.308496158482724,0.36072125059748966,0.3693098518021918,1794.4285714285713,11.571428571428571,1741.5714285714287,10.857142857142858,12.579552412503121,12.781899856885905,1.1382754440520741,263647.0,9368.0,1079.7142857142858,1.1395955642530986,1971.0,2003.0,,,12.0,16.0,,,,,,,1169.0,802.0,8.0,4.0
2020-09-16,2020-09-17,265857.0,2194.0,9371.0,3.0,0.0352482725675833,256486.0,1712.4285714285713,5.285714285714286,1.1640018627755355,1.0342536669542708,10491.0,30.0,12.614422133394212,12.745484187777967,0.36072125059748966,0.3916402149344173,1799.7142857142858,12.428571428571429,1765.857142857143,11.428571428571429,13.118229480062041,13.25959785589144,1.1640018627755357,265841.0,9371.0,1078.142857142857,1.105545946343797,2060.0,2194.0,,,13.0,15.0,,,,,,,1162.0,898.0,7.0,6.0
2020-09-17,2020-09-18,267773.0,1916.0,9378.0,7.0,0.0350222016409421,258395.0,1711.7142857142858,5.142857142857143,1.170831234256927,0.9995828814549096,10923.0,36.0,13.133860734254599,13.162203118230115,0.4328655007169876,0.410535137584762,1800.4285714285713,14.285714285714286,1755.7142857142858,11.714285714285714,14.035663860748324,13.694181076849366,1.170831234256927,267757.0,9378.0,1084.857142857143,1.0697657938560747,1970.0,2354.0,,,13.0,9.0,,,,,,,1018.0,952.0,11.0,2.0
2020-09-18,2020-09-19,270070.0,2297.0,9384.0,6.0,0.0347465471914688,260686.0,1770.857142857143,4.857142857142857,1.167725911315655,1.0345518277416124,11590.0,37.0,13.935864314749685,13.665838692873852,0.4448895424035706,0.4122528578257025,1814.2857142857142,14.428571428571429,1780.142857142857,13.571428571428571,14.658509220113322,14.145082640096227,1.167725911315655,270054.0,9384.0,1089.5714285714287,1.041379073520827,1941.0,2169.0,,,16.0,15.0,,,,,,,1069.0,872.0,10.0,6.0
2020-09-19,2020-09-20,271415.0,1345.0,9386.0,2.0,0.0345817290864543,262029.0,1752.0,5.857142857142857,1.1258537262982429,0.989351403678606,11987.0,37.0,14.413218769707028,14.022265642868987,0.4448895424035706,0.4311477804760471,1824.0,15.857142857142858,1753.142857142857,13.428571428571429,14.862917928785233,14.455990003706447,1.1258537262982427,271399.0,9386.0,1108.0,1.0277787130879825,1475.0,1394.0,,,17.0,12.0,,,,,,,900.0,575.0,12.0,5.0
2020-09-20,2020-09-21,272337.0,922.0,9386.0,0.0,0.034464652250704,262951.0,1744.7142857142858,8.142857142857142,1.0858838434353535,0.9958414872798435,11982.0,36.0,14.407206748863738,14.31805706835893,0.4328655007169876,0.4775262269814387,1832.857142857143,15.571428571428571,1755.142857142857,12.857142857142858,14.777547232810493,14.692348308859847,1.0858838434353535,272321.0,9386.0,1121.0,1.0260643786824672,1213.0,691.0,,,18.0,10.0,,,,,,,948.0,265.0,17.0,1.0
2020-09-21,2020-09-22,274158.0,1821.0,9396.0,10.0,0.0342722079968485,264762.0,1778.5714285714287,9.285714285714286,1.0611204337162774,1.0194055514615574,12396.0,34.0,14.905002074688271,14.580352949150534,0.4088174173438216,0.527340113968711,1857.7142857142858,16.428571428571427,1760.857142857143,14.142857142857142,14.983158345651063,14.804515440593256,1.0611204337162774,274142.0,9396.0,1150.5714285714287,1.036168521462639,2070.0,1656.0,,,12.0,18.0,,,,,,,1361.0,709.0,7.0,5.0
2020-09-22,2020-09-23,275927.0,1769.0,9409.0,13.0,0.0340995988069308,266518.0,1808.5714285714287,9.714285714285714,1.034031904910854,1.0168674698795181,12264.0,41.0,14.746284724425376,14.76414901493116,0.49298570914990253,0.5805894414378643,1900.7142857142858,17.428571428571427,1784.0,14.142857142857142,14.755903957774645,14.85553173174919,1.034031904910854,275911.0,9409.0,1189.5714285714287,1.0546725582008836,2039.0,1814.0,,,22.0,15.0,,,,,,,1298.0,741.0,13.0,9.0
2020-09-23,2020-09-24,278070.0,2143.0,9428.0,19.0,0.0339051318013449,268642.0,1817.857142857143,10.142857142857142,1.029180118859117,1.0051342812006319,12213.0,57.0,14.684962111823804,14.890916768712563,0.6853703761352303,0.6389919296298388,1957.2857142857142,17.571428571428573,1840.0,16.142857142857142,14.77273761613586,14.944681412253995,1.029180118859117,278054.0,9428.0,1225.0,1.074662560608046,2122.0,2208.0,,,11.0,11.0,,,,,,,1253.0,869.0,6.0,5.0
2020-09-24,2020-09-25,280223.0,2153.0,9443.0,15.0,0.033698161821121,270780.0,1856.4285714285713,10.571428571428571,1.0404257496673832,1.0212180746561885,12450.0,65.0,14.969931899795823,15.064921829119825,0.7815627096278943,0.7042652987855751,1994.142857142857,16.857142857142858,1866.0,15.714285714285714,14.820833782882193,15.077289414854597,1.0404257496673832,280207.0,9443.0,1244.857142857143,1.092330651440436,2144.0,2394.0,,,19.0,18.0,,,,,,,1225.0,919.0,14.0,5.0
2020-09-25,2020-09-26,282730.0,2507.0,9452.0,9.0,0.0334311887666678,273278.0,1894.7142857142858,10.714285714285714,1.0470368793463496,1.020623316660254,12660.0,68.0,15.222436775214062,15.213848174009364,0.8176348346876432,0.7746918286641324,2048.0,18.0,1890.857142857143,15.857142857142858,15.015623258204835,15.21041273352748,1.0470368793463496,282714.0,9452.0,1288.857142857143,1.1072113540467972,2242.0,2331.0,,,23.0,15.0,,,,,,,1342.0,900.0,17.0,6.0
2020-09-26,2020-09-27,284140.0,1410.0,9457.0,5.0,0.0332828887168297,274683.0,1898.857142857143,11.285714285714286,1.0542077560650978,1.0021865339666742,12725.0,71.0,15.300593046176854,15.390429814778038,0.8537069597473922,0.8399651978198689,2121.1428571428573,16.714285714285715,1941.142857142857,15.857142857142858,15.486965692318888,15.43646471723524,1.0542077560650978,284124.0,9457.0,1339.0,1.1156828414207105,1871.0,1786.0,,,18.0,26.0,,,,,,,1148.0,723.0,14.0,4.0
2020-09-27,2020-09-28,285332.0,1192.0,9460.0,3.0,0.033154360534395,275872.0,1950.2857142857142,10.285714285714286,1.0630195012787722,1.0270839602768582,12995.0,74.0,15.625242171714595,15.637609757449363,0.8897790848071412,0.8657310014339752,2204.5714285714284,18.0,2015.7142857142858,16.571428571428573,15.705803251014698,15.749776889182778,1.0630195012787722,285316.0,9460.0,1396.0,1.1243178977532544,1471.0,873.0,,,13.0,7.0,,,,,,,1087.0,384.0,8.0,5.0
2020-09-28,2020-09-29,287421.0,2089.0,9471.0,11.0,0.032951663239638,277950.0,2024.5714285714287,9.285714285714286,1.0698209718670078,1.0380896571930853,13263.0,75.0,15.947486488915018,15.933401182939308,0.9018031264937242,0.8657310014339752,2322.1428571428573,18.857142857142858,2091.5714285714284,17.714285714285715,15.915021576361243,16.14742912496048,1.0698209718670078,287405.0,9471.0,1483.4285714285713,1.144965844965845,2447.0,1830.0,1.0,1.0,20.0,19.0,,,,1.0,,,1669.0,778.0,11.0,9.0
2020-09-29,2020-09-30,289219.0,1798.0,9488.0,17.0,0.0328055902274746,279731.0,2032.5714285714287,10.714285714285714,1.071665085297136,1.0039514535704206,13292.0,79.0,15.98235620980611,16.202739716718767,0.9498992932400561,0.8777550431205582,2477.4285714285716,20.714285714285715,2176.0,19.142857142857142,16.338267843728964,16.618771559074535,1.0716650852971359,289203.0,9488.0,1591.7142857142858,1.1741728737225012,2551.0,2166.0,,,13.0,15.0,,,,,,,1649.0,902.0,12.0,1.0
2020-09-30,2020-10-01,291722.0,2503.0,9500.0,12.0,0.0325652504781949,282222.0,2156.714285714286,10.285714285714286,1.0932376853180297,1.061076750070284,13652.0,72.0,16.415221710523095,16.610182957869835,0.8657310014339752,0.8794727633614985,2629.5714285714284,20.714285714285715,2234.5714285714284,17.142857142857142,16.965922819768597,17.09320588962228,1.0932376853180297,291706.0,9500.0,1714.7142857142858,1.2134570115457908,2706.0,2730.0,,,20.0,16.0,,,,,,,1652.0,1054.0,15.0,5.0
2020-10-01,2020-10-02,294395.0,2673.0,9508.0,8.0,0.0322967441702474,284887.0,2183.8571428571427,10.571428571428571,1.1049208676365552,1.0125852818440748,14172.0,65.0,17.04047187822541,17.00388443709338,0.7815627096278943,0.8794727633614985,2750.285714285714,21.428571428571427,2274.8571428571427,17.428571428571427,17.604399433326154,17.58481742257943,1.1049208676365552,294379.0,9508.0,1826.5714285714287,1.2557956671456847,2967.0,2925.0,,,25.0,26.0,,,,,,,1837.0,1130.0,15.0,10.0
2020-10-02,2020-10-03,296958.0,2563.0,9527.0,19.0,0.0320819779228039,287431.0,2262.4285714285716,10.714285714285714,1.11162397248938,1.0359782822005628,14228.0,75.0,17.107806511670276,17.446025627111446,0.9018031264937242,0.8794727633614985,2953.4285714285716,24.714285714285715,2357.5714285714284,19.571428571428573,18.31502029700321,18.14599662529467,1.11162397248938,296942.0,9527.0,2002.5714285714287,1.2956602941557935,3329.0,2922.0,,,36.0,25.0,,,,,,,2100.0,1229.0,26.0,10.0
